rosbagTimestamp,data
1456352947072506860,2.38380241394
1456352947273403527,2.38422298431
1456352947475136277,2.39207220078
1456352947676890985,2.3934738636
1456352947878565193,2.3947353363
1456352948080282235,2.39375424385
1456352948282078485,2.39627718925
1456352948483778652,2.39627718925
1456352948685527943,2.39501571655
1456352948887328652,2.39249277115
1456352949089120068,2.39193201065
1456352949290939527,2.39151144028
1456352949492640527,2.39193201065
1456352949694319527,2.39333367348
1456352949896070318,2.39417481422
1456352950097749652,2.39417481422
1456352950299477194,2.3983798027
1456352950501284819,2.40174365044
1456352950703100985,2.40230441093
1456352950904809819,2.40370607376
1456352951106630527,2.40342569351
1456352951308298194,2.40272474289
1456352951510099569,2.40272474289
1456352951711905485,2.40132331848
1456352951913646777,2.40174365044
1456352952115334402,2.39809942245
1456352952317125110,2.3965575695
1456352952518812944,2.39627718925
1456352952720517694,2.40132308006
1456352952922296277,2.40006160736
1456352953123971944,2.40006160736
1456352953325678236,2.40356588364
1456352953527399861,2.40328550339
1456352953729133194,2.40370607376
1456352953930965777,2.40370607376
1456352954132732194,2.40440678596
1456352954334382111,2.40398645401
1456352954536146861,2.40342569351
1456352954737775694,2.40594863892
1456352954939472902,2.40356588364
1456352955141336361,2.40370607376
1456352955342933236,2.40552806854
1456352955544656319,2.40735030174
1456352955746366028,2.40931272507
1456352955948115111,2.40847158432
1456352956149781569,2.41491937637
1456352956351559153,2.414498806
1456352956553185278,2.4151995182
1456352956754862569,2.41071438789
1456352956956690361,2.4126765728
1456352957158334653,2.41169548035
1456352957360031986,2.40889215469
1456352957561785069,2.40636920929
1456352957763518653,2.41113471985
1456352957965301236,2.41099452972
1456352958167263944,2.41211605072
1456352958368946070,2.41239619255
1456352958570621528,2.41309714317
1456352958772378486,2.41043400764
1456352958974113278,2.4108543396
1456352959175754570,2.41043400764
1456352959377542986,2.40917253494
1456352959579226028,2.40594863892
1456352959780972111,2.40356588364
1456352959982705236,2.40440678596
1456352960184485903,2.40104293823
1456352960386293445,2.40132308006
1456352960587922611,2.40174365044
1456352960789635028,2.40202403069
1456352960991383945,2.40244436264
1456352961193148153,2.40272474289
1456352961394872778,2.40524768829
1456352961596649362,2.40777087212
1456352961798335612,2.41099452972
1456352962000032945,2.41071438789
1456352962201875903,2.41029381752
1456352962403642528,2.41001343727
1456352962605339695,2.40847158432
1456352962807114028,2.40791106224
1456352963008889445,2.40819120407
1456352963210843112,2.40763068199
1456352963412572737,2.40650939941
1456352963614259695,2.41351771355
1456352963816015778,2.41407823563
1456352964017694654,2.40889215469
