rosbagTimestamp,data
1456358269400136369,5.256503582
1456358269601109369,5.29042387009
1456358269802810536,5.31481266022
1456358270004567828,5.38545656204
1456358270206332369,5.38111114502
1456358270408101328,5.38055038452
1456358270609872994,5.41545200348
1456358270811719078,5.48609542847
1456358271013391619,5.52141714096
1456358271215145495,5.51076459885
1456358271416910828,5.47726488113
1456358271618687245,5.48020839691
1456358271820384786,5.48343229294
1456358272022187245,5.51889419556
1456358272223849995,5.51791334152
1456358272425556995,5.51693201065
1456358272627369828,5.47670459747
1456358272829082620,5.44474649429
1456358273030772286,5.48048877716
1456358273232519453,5.47740507126
1456358273434201495,5.48231124878
1456358273636050661,5.40956497192
1456358273837709953,5.38013029099
1456358274039418995,5.343126297
1456358274241224787,5.38447523117
1456358274442855703,5.45820236206
1456358274644516620,5.45848274231
1456358274846278578,5.42414236069
1456358275047870787,5.46450996399
1456358275249576787,5.47334051132
1456358275451323912,5.54622650146
1456358275653026995,5.54482507706
1456358275854684620,5.54146099091
1456358276056512953,5.57804441452
1456358276258170120,5.57201719284
1456358276459849703,5.57229757309
1456358276661613537,5.57552146912
1456358276863208495,5.57257795334
1456358277064887537,5.53515338898
1456358277266695454,5.53935861588
1456358277468398912,5.53375196457
1456358277670127204,5.5581407547
1456358277871810704,5.56248569489
1456358278073508079,5.56192541122
1456358278275186287,5.52786493301
1456358278477088412,5.4907207489
1456358278678754329,5.49100112915
1456358278880462495,5.52604293823
1456358279082241745,5.52281904221
1456358279283901120,5.52422046661
1456358279485585037,5.50978374481
1456358279687334579,5.50992393494
1456358279888997496,5.51539039612
1456358280090713871,5.44166278839
1456358280292451162,5.48511457443
1456358280494195162,5.48455381393
1456358280696070537,5.48525428772
1456358280897765746,5.48651599884
1456358281099465537,5.44530725479
1456358281301259246,5.40900421143
1456358281502846162,5.44586801529
1456358281704588162,5.41629266739
1456358281906292537,5.44839096069
1456358282108082954,5.44909191132
1456358282309751538,5.44586801529
1456358282511493163,5.41180753708
1456358282713176704,5.37634563446
1456358282914835038,5.37690639496
1456358283116632371,5.33471632004
1456358283318177788,5.29869365692
1456358283519855454,5.30752420425
1456358283721649704,5.30794477463
1456358283923348829,5.3394818306
1456358284125027204,5.33653831482
1456358284326799288,5.3642911911
1456358284528446246,5.39779090881
1456358284730141288,5.39708995819
1456358284931898329,5.43241214752
1456358285133589330,5.44082212448
1456358285335318580,5.43577575684
1456358285537147038,5.39708995819
1456358285739158371,5.47193861008
1456358285941179080,5.47179841995
1456358286142975288,5.47193861008
1456358286344782455,5.54636669159
1456358286546489788,5.58140850067
1456358286748246121,5.65611696243
1456358286949920496,5.61855220795
1456358287151711830,5.58785581589
1456358287353403621,5.5871553421
1456358287555059205,5.50796127319
1456358287756844455,5.50684022903
1456358287958557663,5.50992393494
1456358288160319622,5.54650688171
1456358288362098622,5.48301172256
1456358288563838038,5.44965219498
1456358288765545788,5.48020839691
1456358288967327788,5.44376564026
1456358289168985288,5.44572782516
1456358289370697622,5.4441857338
1456358289572470413,5.52001571655
1456358289774105372,5.48581504822
1456358289975798705,5.48581504822
1456358290177655955,5.48595523834
1456358290379339497,5.44965219498
1456358290581065913,5.44054174423
1456358290782799539,5.40129518509
1456358290984465497,5.40101480484
1456358291186272455,5.43731784821
1456358291387829705,5.5104842186
1456358291589548914,5.51763296127
1456358291791309872,5.51875400543
1456358291992969622,5.44754981995
1456358292194626914,5.41657304764
1456358292396421539,5.41405010223
1456358292598152039,5.41419029236
1456358292799814955,5.42091846466
1456358293001584664,5.42091846466
1456358293203218372,5.41783475876
1456358293404890664,5.42484283447
1456358293606659664,5.41461086273
1456358293808283122,5.41755437851
1456358294009979289,5.41867589951
1456358294211743706,5.38419485092
1456358294413407581,5.34705114365
1456358294615183497,5.31985855103
1456358294816943872,5.281873703
1456358295018619289,5.27836990356
1456358295220382956,5.23365688324
1456358295422152664,5.16161155701
1456358295623808831,5.22861099243
1456358295825501997,5.22762966156
1456358296027276997,5.22580718994
1456358296228900997,5.26028823853
1456358296430587914,5.25636339188
1456358296632349456,5.29518938065
1456358296834047539,5.25846624374
1456358297035718081,5.29462909698
1456358297237465039,5.33681869507
1456358297439133498,5.33737945557
1456358297640797623,5.31046772003
1456358297842459498,5.29939460754
1456358298044117539,5.26295137405
1456358298245814706,5.2607088089
1456358298447473373,5.29210567474
1456358298649120289,5.31579399109
1456358298850838539,5.35349845886
1456358299052647331,5.32266187668
1456358299254292331,5.3648519516
1456358299456040623,5.42946863174
1456358299657718665,5.43381357193
1456358299859393748,5.47095775604
1456358300061136540,5.54384374619
1456358300262804915,5.54104042053
1456358300464477290,5.57594203949
1456358300666218373,5.6063580513
1456358300868009748,5.67924404144
1456358301069681498,5.67966461182
1456358301271421415,5.71022081375
1456358301473131040,5.74624347687
1456358301674791748,5.74231910706
1456358301876591498,5.79333925247
1456358302078153082,5.82950210571
1456358302279839832,5.82866096497
1456358302481585373,5.80062770844
1456358302683266040,5.77553844452
1456358302884976957,5.74007606506
1456358303086744040,5.74428129196
1456358303288488123,5.71428585052
1456358303490092998,5.64938879013
1456358303691843165,5.58000659943
1456358303893543998,5.54384374619
1456358304095287707,5.50487804413
1456358304297040957,5.50796127319
1456358304498716915,5.47824621201
1456358304700366832,5.44853115082
1456358304902250165,5.37592506409
1456358305103895207,5.37564468384
1456358305305588249,5.33878135681
1456358305507521415,5.30205774307
1456358305709207124,5.26617527008
1456358305910968290,5.21781778336
1456358306112675249,5.18347740173
1456358306314371915,5.18347740173
1456358306516079582,5.18067407608
1456358306717747374,5.18039369583
1456358306919412082,5.17492723465
1456358307121206707,5.16988134384
1456358307322845874,5.16693782806
1456358307524507166,5.16707801819
