rosbagTimestamp,data
1456355092170345282,3.56091618538
1456355092371353491,3.56778430939
1456355092573116574,3.63422298431
1456355092774823699,3.63408279419
1456355092976591282,3.71173477173
1456355093178281699,3.78434062004
1456355093380003532,3.84278988838
1456355093581791032,3.84475231171
1456355093783512324,3.91988110542
1456355093985268116,3.91539597511
1456355094187025741,3.91469502449
1456355094388828657,3.85260152817
1456355094590524866,3.85484409332
1456355094792288158,3.8565261364
1456355094993972949,3.85582542419
1456355095195690908,3.8590490818
1456355095397437783,3.860871315
1456355095599141491,3.86185240746
1456355095800833658,3.86045074463
1456355096002601866,3.92478704453
1456355096204274616,3.92352557182
1456355096406054449,3.85302209854
1456355096607789658,3.84433174133
1456355096809453158,3.90558433533
1456355097011209699,3.82709121704
1456355097212922949,3.76023221016
1456355097414744575,3.70206332207
1456355097616589408,3.70038127899
1456355097818258575,3.62567281723
1456355098020518241,3.62861633301
1456355098222356700,3.62917685509
1456355098424068366,3.62847614288
1456355098625793741,3.69519519806
1456355098827611408,3.69337296486
1456355099029278075,3.76892232895
1456355099231176950,3.76541829109
1456355099432792533,3.76850199699
1456355099634537950,3.83466029167
1456355099836319241,3.835501194
1456355100038030325,3.76864218712
1456355100239697075,3.76948308945
1456355100441451158,3.83003473282
1456355100643153492,3.83690285683
1456355100844837867,3.77691197395
1456355101046617033,3.84180879593
1456355101248273325,3.8342397213
1456355101449962367,3.83830451965
1456355101651746075,3.84363079071
1456355101853461325,3.84391117096
1456355102055131908,3.84068751335
1456355102256896450,3.83928585052
1456355102458584200,3.84026694298
1456355102660286658,3.7735478878
1456355102862066075,3.77424883842
1456355103063743034,3.69757795334
1456355103265469825,3.69799852371
1456355103467255367,3.69477462769
1456355103668914659,3.70178294182
1456355103870601450,3.70248365402
1456355104072472034,3.77607083321
1456355104274054825,3.77593064308
1456355104475745742,3.71664047241
1456355104677476659,3.65454697609
1456355104879182909,3.65370607376
1456355105080944200,3.58852887154
1456355105282611742,3.58950996399
1456355105484281242,3.65356588364
1456355105686028825,3.64739847183
1456355105887752076,3.6458568573
1456355106089418451,3.64908051491
1456355106291252076,3.65174365044
1456355106492819742,3.65216422081
1456355106694511576,3.65062236786
1456355106896350659,3.65721011162
1456355107098016617,3.65735030174
1456355107299698367,3.65749049187
1456355107501470742,3.65664958954
1456355107703135284,3.5820813179
1456355107904815867,3.578997612
1456355108106678576,3.49868249893
1456355108308248659,3.49854230881
1456355108509939742,3.49868249893
1456355108711700409,3.49545860291
1456355108913462159,3.57072782516
1456355109115144743,3.64641737938
1456355109316911076,3.64753866196
1456355109518657076,3.57857704163
1456355109720400993,3.57941794395
1456355109922216951,3.58404350281
1456355110123944909,3.64179182053
1456355110325613326,3.63562464714
1456355110527500409,3.63478350639
1456355110729255868,3.63492369652
1456355110931009826,3.68762612343
1456355111132771326,3.68706560135
1456355111334494909,3.7543451786
1456355111536289243,3.7543451786
1456355111737904743,3.75686812401
1456355111939613660,3.81882143021
1456355112141420910,3.82498884201
1456355112343059743,3.82526922226
1456355112544742243,3.82639050484
1456355112746467910,3.89409065247
1456355112948156285,3.88105511665
1456355113149962576,3.80606651306
1456355113351743201,3.81097221375
1456355113553474368,3.81153297424
1456355113755192326,3.81111240387
1456355113956934410,3.80704760551
1456355114158622118,3.74663615227
1456355114360341827,3.75196242332
1456355114562214118,3.74635577202
1456355114763901285,3.81741976738
1456355114965583118,3.75770926476
1456355115167378785,3.82667088509
1456355115369057868,3.75728869438
1456355115570731785,3.76233458519
1456355115772451702,3.76177406311
1456355115974188702,3.70360517502
1456355116175994618,3.7029042244
1456355116377651702,3.70332479477
1456355116579313077,3.77733230591
1456355116781060493,3.7710249424
1456355116982734910,3.7090716362
1456355117184407577,3.70935201645
1456355117386170160,3.77887415886
1456355117587843744,3.77817344666
1456355117789511535,3.77971529961
1456355117991306994,3.77943491936
1456355118192946369,3.78378009796
1456355118394615077,3.78321933746
1456355118596416119,3.79008746147
1456355118798196994,3.72196674347
1456355118999916744,3.72140622139
1456355119201813660,3.65202403069
1456355119403468327,3.65076255798
1456355119605197994,3.6440346241
1456355119806985036,3.64249277115
1456355120008687619,3.64249277115
1456355120210428702,3.64571666718
1456355120412243202,3.64599680901
1456355120613922994,3.62749505043
1456355120815661619,3.56568169594
1456355121017442077,3.56456041336
1456355121219097202,3.56624245644
1456355121420780869,3.49265527725
1456355121622538494,3.49265527725
1456355121824201494,3.49139380455
1456355122026031369,3.49391674995
1456355122227796202,3.4885904789
1456355122429485411,3.48873066902
1456355122631304786,3.48971176147
1456355122833020661,3.48634791374
1456355123034683453,3.48831009865
1456355123236408453,3.4867682457
1456355123438221078,3.55769228935
1456355123639948036,3.55909395218
1456355123841707911,3.55881357193
1456355124046637744,3.55699157715
1456355124248319661,3.55390787125
1456355124453367536,3.55292677879
1456355124654632411,3.49686026573
1456355124856468286,3.55629062653
1456355125058143244,3.55699157715
1456355125259879286,3.62202858925
1456355125461635453,3.62188839912
1456355125663239453,3.6230096817
1456355125864926620,3.6279156208
1456355126066801870,3.62553262711
1456355126268420328,3.63057875633
1456355126470109786,3.63029837608
1456355126671930453,3.68580412865
1456355126873607703,3.68888759613
1456355127075292911,3.68706560135
1456355127277134411,3.68846726418
1456355127478922578,3.62090730667
1456355127680561411,3.6210474968
1456355127882324745,3.621748209
1456355128084009036,3.69911980629
1456355128285736162,3.69940018654
1456355128487446037,3.69982075691
1456355128689125370,3.76135349274
1456355128890814828,3.70276403427
1456355129092454787,3.70150256157
1456355129294218953,3.70949196815
1456355129496061995,3.7090716362
1456355129697826037,3.71257567406
1456355129899527828,3.71271586418
1456355130101358870,3.71271586418
1456355130302879537,3.77565050125
1456355130504572245,3.83087587357
1456355130706363912,3.77326750755
1456355130907994328,3.76934289932
1456355131109675745,3.7715857029
1456355131311412370,3.77130532265
1456355131513179995,3.77186584473
1456355131714911620,3.77312731743
1456355131916687162,3.84264969826
1456355132118362537,3.76471734047
1456355132320109620,3.83171677589
1456355132521812120,3.90712594986
1456355132723521245,3.84545302391
1456355132925186995,3.84573340416
1456355133127011495,3.84657430649
1456355133328685079,3.7735478878
1456355133530364579,3.77340769768
1456355133732255829,3.77312731743
1456355133933937162,3.7679412365
1456355134135615912,3.77242660522
1456355134337397371,3.70556735992
1456355134539067121,3.65076255798
1456355134740811579,3.65090274811
1456355134942494621,3.65216422081
