rosbagTimestamp,data
1456359348345781456,5.87043046951
1456359348546740956,5.87533664703
1456359348748458248,5.84842443466
1456359348950186248,5.82277441025
1456359349151936331,5.83987426758
1456359349353632456,5.8592171669
1456359349555332123,5.85949754715
1456359349757147373,5.88486766815
1456359349958817706,5.87491607666
1456359350160570581,5.90463113785
1456359350362331165,5.85164833069
1456359350564088290,5.84926557541
1456359350765768248,5.8670668602
1456359350967502165,5.91668558121
1456359351169221998,5.96672487259
1456359351371057873,5.94149494171
1456359351572722290,5.96630430222
1456359351774412457,5.993496418
1456359351976185665,5.9686870575
1456359352177798665,5.98957157135
1456359352379458123,6.018866539
1456359352581265332,6.0505437851
1456359352782932707,6.1012840271
1456359352984701957,6.15062236786
1456359353186567457,6.1619758606
1456359353388315999,6.13828754425
1456359353590015165,6.15959310532
1456359353791752749,6.17879581451
1456359353993481874,6.21411752701
1456359354195160249,6.16491937637
1456359354396911624,6.21734142303
1456359354598588165,6.24173021317
1456359354800272457,6.22477006912
1456359355002040374,6.22505044937
1456359355203714165,6.22477006912
1456359355405442707,6.2748093605
1456359355607224624,6.25714874268
1456359355808883665,6.23303985596
1456359356010568665,6.25756883621
1456359356212360791,6.21846294403
1456359356414026791,6.22126626968
1456359356615706374,6.21944379807
1456359356817455707,6.17248821259
1456359357019148499,6.16463899612
1456359357220997957,6.13212060928
1456359357422670707,6.13394260406
1456359357624373041,6.11249732971
1456359357826140499,6.09679889679
1456359358027814374,6.07128858566
1456359358229507749,6.09637832642
1456359358431284957,6.07170915604
1456359358632899749,6.04703998566
1456359358834584583,6.03778886795
1456359359036368833,6.01311969757
1456359359238170124,5.98873090744
1456359359439829833,5.95859527588
1456359359641586583,5.93364524841
1456359359843189791,5.90645313263
1456359360044908958,5.85697460175
1456359360246685791,5.87561655045
1456359360448329166,5.89664173126
1456359360650410249,5.89692211151
1456359360852268041,5.94359731674
1456359361054112208,5.92901992798
1456359361255774708,5.96167850494
1456359361457455958,5.93785047531
1456359361659139500,5.95424985886
1456359361860811916,5.94976472855
1456359362062501750,5.97751760483
1456359362264319500,5.97723722458
1456359362466034375,5.97807788849
1456359362667742708,6.00274705887
1456359362869405666,6.02923870087
1456359363071216125,6.02965927124
1456359363272829958,6.02979946136
1456359363474470291,6.03848934174
1456359363676329291,6.0628786087
1456359363877836458,6.08922958374
1456359364079518416,6.11431932449
1456359364281377000,6.1385679245
1456359364482971458,6.11417913437
1456359364684649083,6.08979034424
1456359364886368875,6.06666278839
1456359365088076750,6.06484079361
1456359365289717625,6.0333032608
1456359365491551417,6.05348730087
1456359365693284667,6.00919485092
1456359365894943458,6.00513029099
1456359366096700875,5.97709703445
1456359366298401667,5.97779750824
1456359366500253583,5.97723722458
1456359366702067667,5.9525680542
1456359366903736250,5.93112230301
1456359367105487083,5.93098211288
1456359367307238500,5.93084192276
1456359367508893292,5.9271979332
1456359367710595792,5.92789840698
1456359367912363792,5.92481517792
1456359368114045917,5.92495536804
1456359368315765334,5.92523527145
1456359368517515334,5.90308904648
1456359368719153792,5.90308904648
1456359368920989375,5.90182781219
1456359369122688334,5.90224838257
